1,516.685988515,6.37760501727,92.9090909091;
1,513.454956574,5.84910447428,93.8909090909;
1,510.223924632,5.32060393128,94.8909090909;
1,506.99289269,4.79210338829,95.8727272727;
1,499.333302524,4.78452199171,96.8545454545;
1,493.796104821,4.70900098825,97.8545454545;
1,488.781234983,5.04343598936,98.8363636364;
1,484.699695397,5.25632318963,99.8181818182;
1,480.618155811,5.46921038991,100.818181818;
1,476.536616224,5.68209759019,101.8;
1,472.455076638,5.89498479046,102.781818182;
1,475.161475937,5.77551039352,103.781818182;
1,476.421536857,5.72424575559,104.763636364;
1,481.077118445,5.77108678237,105.745454545;
1,484.348847626,5.79547884849,106.745454545;
1,487.620576807,5.81987091462,107.727272727;
1,490.892305987,5.84426298074,108.727272727;
1,493.214824618,5.60805853281,109.709090909;
1,495.199400929,5.45384117633,110.690909091;
1,497.18397724,5.29962381986,111.690909091;
1,499.168553551,5.14540646339,114.654545455;
1,501.153129862,4.99118910691,115.636363636;
1,503.137706173,4.83697175044,117.618181818;
1,505.122282484,4.68275439397,119.581818182;
1,507.106858795,4.5285370375,120.581818182;
1,509.091435106,4.37431968102,121.563636364;
1,511.076011417,4.22010232455,122.545454545;
1,513.060587729,4.06588496808,123.545454545;
1,515.04516404,3.9116676116,124.527272727;
1,517.029740351,3.75745025513,131.454545455;
1,519.014316662,3.60323289866,134.418181818;
1,520.998892973,3.44901554218,135.4;
1,522.983469284,3.29479818571,136.381818182;
2,513,6,24.7090909091;
2,513,6,24.7090909091;
2,500.1,6.0,25.7090909091;
2,497.65,6.3,26.6909090909;
2,500.009,6.35,27.6727272727;
2,504.7477,6.587,28.6727272727;
2,509.24697,6.8271,29.6545454545;
2,511.882349,7.00651,30.6363636364;
2,513.4687505,7.105287,31.6363636364;
2,513.97526021,7.1332275,32.6181818182;
2,513.745337993,6.81423503,33.6181818182;
2,513.462793673,6.723898139,34.6;
2,512.884242499,6.4450959639,35.5818181818;
2,512.330350792,6.47324179523,36.5818181818;
2,511.93428023,6.62596059401,37.5636363636;
2,511.129567855,6.80873336689,38.5454545455;
2,510.985241283,6.96081544431,39.5454545455;
2,510.568255669,7.05616939214,40.5272727273;
2,511.086997251,7.09496356097,41.5090909091;
2,510.974873252,7.09199776966,42.5090909091;
2,510.958616767,7.06641750642,43.4909090909;
2,510.660272776,7.03482400733,44.4727272727;
2,510.321529219,7.00807740594,45.4727272727;
2,507.94823523,6.99099918361,46.4545454545;
2,507.432649437,6.98377559137,47.4545454545;
2,507.811432539,6.98394872596,48.4363636364;
2,508.592578616,6.98821901258,49.4181818182;
2,507.295949979,6.99367342982,50.4181818182;
2,506.052890948,6.99837281172,51.4;
2,506.583026244,7.00142753453,52.3818181818;
2,508.068315186,7.00276702033,53.3818181818;
2,509.962315046,7.00279770709,54.3636363636;
2,510.952753055,7.00208748784,55.3454545455;
2,511.859682546,7.00114701821,56.3454545455;
2,511.804045599,7.00032213049,57.3272727273;
2,511.303837053,6.99977643944,58.3090909091;
2,510.684722633,6.99952897819,59.3090909091;
2,508.059990674,6.69951286557,60.2909090909;
2,507.974543201,6.64963049745,61.2727272727;
2,508.673311384,6.71279244197,62.2727272727;
2,507.569560607,6.52283709598,63.2545454545;
2,507.823374414,6.58052445728,64.2545454545;
2,508.531432798,6.72189302071,65.2363636364;
2,507.209772966,6.87336723085,66.2181818182;
2,505.675102489,6.6911173085,67.2181818182;
2,504.380160374,6.40936685178,68.2;
2,505.356151093,6.44515121455,69.1818181818;
2,507.710106611,6.60945114192,70.1818181818;
2,509.543693983,6.80300180435,71.1636363636;
2,510.689142475,6.96260970618,72.1454545455;
2,511.644880839,7.08815943942,73.1454545455;
2,511.820433442,7.14959642087,75.1090909091;
2,511.445430205,7.14510606105,76.1090909091;
2,511.228023627,7.14980554811,77.0909090909;
2,511.010617049,7.15450503518,78.0909090909;
2,510.555247329,7.11144316557,79.0727272727;
2,510.155875981,7.05835329554,80.0545454545;
2,509.891700271,7.01345111148,81.0545454545;
2,509.771919803,6.98480859943,82.0363636364;
2,509.764143592,6.97271855682,83.0181818182;
2,509.82111158,6.97304130819,84.0181818182;
2,509.899524642,6.98023130883,85.0;
2,510.56955955,6.98939756889,85.9818181818;
2,511.316693616,6.99728730661,86.9818181818;
2,511.912748352,7.00241086002,87.9636363636;
2,505.969224433,6.70465322632,88.9454545455;
2,505.048852686,6.65469911261,89.9454545455;
2,506.340742809,6.71650303965,90.9272727273;
2,508.835608148,6.82482244848,91.9090909091;
2,511.015474619,6.93102748083,92.9090909091;
2,512.792176442,7.00843515392,93.8909090909;
2,513.541163588,7.04959031084,94.8909090909;
2,513.859893857,6.75974371789,95.8727272727;
2,513.514810405,6.69989625919,96.8545454545;
2,513.227712966,6.74440865493,97.8545454545;
2,512.707733029,6.83578934626,98.8363636364;
2,512.232533677,6.92965730338,99.8181818182;
2,512.205963284,7.00051246049,100.818181818;
2,512.09753341,6.74005810874,101.8;
2,512.611453994,6.40178856349,102.781818182;
2,512.660271482,6.10789259164,103.781818182;
2,512.737055272,5.87894110512,104.763636364;
2,513.169687344,6.05499273301,105.745454545;
2,513.468346563,6.14183362007,106.745454545;
2,513.536904048,6.16007215499,107.727272727;
2,513.622430267,6.18380996322,108.727272727;
2,513.707956486,6.20754777144,109.709090909;
2,513.793482705,6.23128557966,110.690909091;
2,513.879008924,6.25502338788,111.690909091;
2,513.964535143,6.2787611961,114.654545455;
2,514.050061362,6.30249900432,115.636363636;
2,514.135587581,6.32623681255,117.618181818;
2,514.2211138,6.34997462077,119.581818182;
2,514.306640019,6.37371242899,120.581818182;
2,514.392166239,6.39745023721,121.563636364;
2,514.477692458,6.42118804543,122.545454545;
2,514.563218677,6.44492585366,123.545454545;
2,514.648744896,6.46866366188,124.527272727;
2,514.734271115,6.4924014701,131.454545455;
2,514.819797334,6.51613927832,134.418181818;
3,437,10,26.6909090909;
3,437,10,26.6909090909;
3,435.8,11.2,27.6727272727;
3,433.8,11.7,28.6727272727;
3,431.952,11.798,29.6545454545;
3,431.8696,12.2454,30.6363636364;
3,431.73736,13.29214,31.6363636364;
3,429.931592,15.522358,32.6181818182;
3,424.898148,17.675467,33.6181818182;
3,419.16590088,18.32558662,34.6;
3,413.712708264,18.385001086,35.5818181818;
3,407.55361625,18.3581729046,36.5818181818;
3,401.120584498,19.1500241678,37.5636363636;
3,391.946734747,18.8744545916,38.5454545455;
3,384.223227852,20.9327774351,39.5454545455;
3,377.82002475,23.7029160943,40.5272727273;
3,371.021024577,27.311435559,41.5090909091;
3,365.568118091,30.2912332138,42.5090909091;
3,360.566779755,32.144199265,43.4909090909;
3,354.35866755,33.4843684447,44.4727272727;
3,348.588871153,35.0089273897,45.4727272727;
3,343.18467867,37.3203592776,46.4545454545;
3,335.090314426,39.9114677227,47.4545454545;
3,327.593988698,43.105506844,48.4363636364;
3,318.561609229,44.1467369725,49.4181818182;
3,310.037458327,44.8116742316,50.4181818182;
3,303.014194657,45.2730037965,51.4;
3,295.217476391,48.1603673657,52.3818181818;
3,288.2947703,50.9955954494,53.3818181818;
3,282.021414611,53.7044683594,54.3636363636;
3,274.082767627,56.4582754156,55.3454545455;
3,266.295605732,57.501255759,56.3454545455;
3,259.017937581,57.4349982539,57.3272727273;
3,250.857779645,56.4647945051,58.3090909091;
3,242.665068494,56.7806338344,59.3090909091;
3,233.56423244,59.0345390619,60.2909090909;
3,224.961063816,62.4877458332,61.2727272727;
3,214.913412794,65.2947277085,62.2727272727;
3,205.729240895,67.0500083544,63.2545454545;
3,198.595002856,68.5142333486,64.2545454545;
3,189.522535372,74.4849208399,65.2363636364;
3,179.066094384,82.6624264167,66.2181818182;
3,169.613302891,89.9695986713,67.2181818182;
3,159.180280903,96.0495194794,68.2;
3,149.370915555,99.4014000673,69.1818181818;
3,139.141232916,103.094089179,70.1818181818;
3,130.01589008,107.457531895,71.1636363636;
3,121.121566671,114.722101523,72.1454545455;
3,112.969138227,120.002514119,73.1454545455;
3,103.43180236,126.558891502,75.1090909091;
3,93.4586256606,129.545151046,76.1090909091;
3,84.3944040372,130.635717118,77.0909090909;
3,75.1358948784,133.901147668,78.0909090909;
3,66.8157970811,140.655490382,79.0727272727;
3,60.2244350735,149.827494803,80.0545454545;
3,51.9749192302,157.60866863,81.0545454545;
3,44.041711358,164.087872129,82.0363636364;
3,34.9482699966,170.653379335,83.0181818182;
3,27.149392635,178.200184743,84.0181818182;
3,21.3231792275,187.534347739,85.0;
3,17.3364731201,199.762548604,85.9818181818;
3,16.4364346887,210.092078452,86.9818181818;
3,16.7789401481,218.432674769,87.9636363636;
3,16.8688839526,225.072733238,88.9454545455;
3,16.9588277572,231.712791707,89.9454545455;
3,17.0487715617,238.352850176,90.9272727273;
3,17.1387153662,244.992908645,91.9090909091;
3,17.2286591708,251.632967114,92.9090909091;
3,17.3186029753,258.273025584,93.8909090909;
3,17.4085467798,264.913084053,94.8909090909;
3,17.4984905844,271.553142522,95.8727272727;
3,17.5884343889,278.193200991,96.8545454545;
3,17.6783781934,284.83325946,97.8545454545;
3,17.768321998,291.473317929,98.8363636364;
3,17.8582658025,298.113376398,99.8181818182;
3,17.948209607,304.753434868,100.818181818;
3,18.0381534116,311.393493337,101.8;
3,18.1280972161,318.033551806,102.781818182;
4,353,11,35.5818181818;
4,353,11,35.5818181818;
4,353,11,36.5818181818;
4,353.9,9.2,37.5636363636;
4,354.5,8.0,38.5454545455;
4,355.1,6.8,39.5454545455;
4,355.7,5.6,40.5272727273;
4,356.3,4.4,41.5090909091;
4,356.9,3.2,42.5090909091;
4,343.55,5.9,43.4909090909;
4,323.111,9.178,44.4727272727;
4,308.309,11.582,45.4727272727;
4,288.8549,15.1902,46.4545454545;
4,273.9119,17.9162,47.4545454545;
4,258.9689,20.6422,48.4363636364;
4,239.21813,26.55774,49.4181818182;
4,233.452691,29.690418,50.4181818182;
4,233.452691,29.690418,51.4;
4,224.3168837,34.8832926,52.3818181818;
4,216.42181859,39.41830482,53.3818181818;
4,216.42181859,39.41830482,54.3636363636;
4,210.295273013,36.892813374,55.3454545455;
4,204.206691109,35.7249693618,56.3454545455;
4,204.206691109,35.7249693618,57.3272727273;
4,190.644683776,40.6074785533,58.3090909091;
4,182.651278643,44.0252349873,59.3090909091;
4,173.45589505,47.6176644911,60.2909090909;
4,164.919126535,50.1323651438,61.2727272727;
4,153.543388575,53.9926556006,62.2727272727;
4,143.780372002,61.1948589204,63.2545454545;
4,134.846260402,64.4364012443,64.2545454545;
4,134.846260402,64.4364012443,65.2363636364;
4,119.892382281,70.305480871,66.2181818182;
4,107.924667597,74.7138366097,67.2181818182;
4,95.3472673178,84.3996856268,68.2;
4,84.4430871224,92.0797799388,69.1818181818;
4,72.9101609857,99.8558459571,70.1818181818;
4,72.9101609857,99.8558459571,71.1636363636;
4,72.9101609857,99.8558459571,72.1454545455;
4,72.9101609857,99.8558459571,73.1454545455;
4,72.9101609857,99.8558459571,75.1090909091;
4,72.9101609857,99.8558459571,76.1090909091;
4,72.9101609857,99.8558459571,77.0909090909;
4,72.9101609857,99.8558459571,78.0909090909;
4,72.9101609857,99.8558459571,79.0727272727;
4,72.9101609857,99.8558459571,80.0545454545;
4,72.9101609857,99.8558459571,81.0545454545;
4,72.9101609857,99.8558459571,82.0363636364;
4,72.9101609857,99.8558459571,83.0181818182;
4,72.9101609857,99.8558459571,84.0181818182;
4,72.9101609857,99.8558459571,85.0;
4,72.9101609857,99.8558459571,85.9818181818;
5,125,11,69.1818181818;
5,125,11,69.1818181818;
5,125,11,70.1818181818;
5,125,11,71.1636363636;
5,116.6,16.7,72.1454545455;
5,111.0,20.5,73.1454545455;
5,97.78,29.91,75.1090909091;
5,88.22,36.69,76.1090909091;
5,78.66,43.47,77.0909090909;
5,69.1,50.25,78.0909090909;
5,59.54,57.03,79.0727272727;
5,45.786,64.767,80.0545454545;
5,35.342,70.829,81.0545454545;
5,24.898,76.891,82.0363636364;
5,14.454,82.953,83.0181818182;
5,4.01,89.015,84.0181818182;
5,-6.434,95.077,85.0;
5,-16.878,101.139,85.9818181818;
5,-27.322,107.201,86.9818181818;
5,-37.766,113.263,87.9636363636;
5,-48.21,119.325,88.9454545455;
5,-58.654,125.387,89.9454545455;
5,-69.098,131.449,90.9272727273;
5,-79.542,137.511,91.9090909091;
5,-89.986,143.573,92.9090909091;
5,-100.43,149.635,93.8909090909;
5,-110.874,155.697,94.8909090909;
6,5,149,71.1636363636;
6,5,149,71.1636363636;
6,9.5,143.0,72.1454545455;
6,12.5,139.0,73.1454545455;
6,14.15,142.8,75.1090909091;
6,12.155,147.26,76.1090909091;
6,11.025,150.5,77.0909090909;
6,9.895,153.74,78.0909090909;
6,8.765,156.98,79.0727272727;
6,7.635,160.22,80.0545454545;
6,6.505,163.46,81.0545454545;
6,5.375,166.7,82.0363636364;
6,4.245,169.94,83.0181818182;
6,3.115,173.18,84.0181818182;
6,1.985,176.42,85.0;
6,0.855,179.66,85.9818181818;
6,-0.275,182.9,86.9818181818;
6,-1.405,186.14,87.9636363636;
6,-2.535,189.38,88.9454545455;
6,-3.665,192.62,89.9454545455;
6,-4.795,195.86,90.9272727273;
7,4,218,73.1454545455;
7,4,218,73.1454545455;
7,4,218,75.1090909091;
7,6.4,210.2,76.1090909091;
7,8.0,205.0,77.0909090909;
7,9.72,197.76,78.0909090909;
7,11.08,192.24,79.0727272727;
7,12.44,186.72,80.0545454545;
7,13.8,181.2,81.0545454545;
7,15.16,175.68,82.0363636364;
7,16.52,170.16,83.0181818182;
7,17.88,164.64,84.0181818182;
7,19.24,159.12,85.0;
7,20.6,153.6,85.9818181818;
7,21.96,148.08,86.9818181818;
7,23.32,142.56,87.9636363636;
7,24.68,137.04,88.9454545455;
7,26.04,131.52,89.9454545455;
7,27.4,126.0,90.9272727273;
7,28.76,120.48,91.9090909091;
7,30.12,114.96,92.9090909091;
8,13,131,73.1454545455;
8,13,131,73.1454545455;
8,13,131,75.1090909091;
8,13,131,76.1090909091;
8,13,131,77.0909090909;
8,13,131,78.0909090909;
8,13,131,79.0727272727;
8,13,131,80.0545454545;
8,13,131,81.0545454545;
8,13,131,82.0363636364;
8,13,131,83.0181818182;
8,13,131,84.0181818182;
8,13,131,85.0;
8,13,131,85.9818181818;
8,13,131,86.9818181818;
8,13,131,87.9636363636;
9,635,52,73.1454545455;
9,635,52,73.1454545455;
9,635,52,75.1090909091;
9,635,52,76.1090909091;
9,635.0,52.0,77.0909090909;
9,634.7,50.8,78.0909090909;
9,634.05,47.9,79.0727272727;
9,633.713,45.002,80.0545454545;
9,633.427,42.798,81.0545454545;
9,633.3987,44.0158,82.0363636364;
9,633.3417,44.5338,83.0181818182;
9,633.2847,45.0518,84.0181818182;
9,633.15939,47.19886,85.0;
9,633.06825,48.6993,85.9818181818;
9,632.97711,50.19974,86.9818181818;
9,632.88597,51.70018,87.9636363636;
9,632.79483,53.20062,88.9454545455;
9,632.70369,54.70106,89.9454545455;
9,632.728785,54.64105,90.9272727273;
9,632.8133541,53.6607714,91.9090909091;
9,632.8703439,53.0285926,92.9090909091;
9,632.64913359,52.87748966,93.8909090909;
9,632.356481083,53.084724702,94.8909090909;
9,632.099910597,53.738747903,95.8727272727;
9,631.93025437,54.1329264408,96.8545454545;
9,631.853380747,54.3191055473,97.8545454545;
9,631.848452523,54.0403984047,98.8363636364;
9,632.185095062,52.7138188196,99.8181818182;
9,632.885490168,52.4653413588,100.818181818;
9,633.567483983,52.7252052275,101.8;
9,634.061854684,53.2021756348,102.781818182;
9,634.322620059,53.6767133979,103.781818182;
9,634.384767453,54.0265090617,104.763636364;
9,634.319530456,54.2155022774,105.745454545;
9,634.199919819,51.2653078861,106.745454545;
9,634.08095871,49.5242189766,107.727272727;
9,633.993291224,49.5729122533,108.727272727;
9,633.645941713,50.1912233024,109.709090909;
9,633.283481142,51.3077594313,110.690909091;
9,633.006798125,52.3730022113,111.690909091;
9,633.150088123,53.1325575932,114.654545455;
9,633.15130761,52.9234436328,115.636363636;
9,633.412650544,53.2062444705,117.618181818;
9,634.011713446,53.8709893772,119.581818182;
9,634.304143175,53.0367892869,120.581818182;
9,634.388826598,52.9800720218,121.563636364;
9,634.635154399,53.5134916276,122.545454545;
9,634.567957824,53.8986987837,123.545454545;
9,634.682658708,54.1407531074,124.527272727;
9,634.829399939,53.9397077207,131.454545455;
9,634.655931044,52.6827982968,134.418181818;
9,634.388246391,51.8814014622,135.4;
9,634.137398924,51.4634548547,136.381818182;
9,634.261200622,44.7689064923,137.381818182;
9,634.222617411,44.3800437213,138.363636364;
9,634.143130286,46.363469202,139.345454545;
9,634.061403622,49.7996854787,140.345454545;
9,633.699671748,50.0760483692,141.327272727;
9,633.315187244,51.6110390119,142.327272727;
9,633.617927239,53.3917636287,143.309090909;
9,633.846800553,54.5071108706,144.290909091;
9,634.021144951,55.4283664282,145.290909091;
9,634.136842544,55.0447353901,146.272727273;
9,633.866054135,54.3382708073,147.254545455;
9,633.489238551,52.994700231,148.254545455;
9,633.7510198,52.9236786483,149.236363636;
9,633.922352152,53.4237501134,150.218181818;
9,634.054981013,53.7337358633,151.218181818;
9,634.431326912,53.4306051293,152.2;
9,634.699908027,53.2698494066,153.181818182;
9,634.968489141,53.109093684,154.181818182;
9,634.865949179,52.3638365729,155.163636364;
9,634.833400019,51.8455644025,156.163636364;
9,634.560595601,51.2291045625,157.145454545;
9,633.962070271,50.8243198658,158.127272727;
9,633.976757816,52.1433172706,159.127272727;
9,633.951025809,53.2846933269,160.109090909;
9,634.249349174,52.9098436534,161.090909091;
9,634.611579474,53.4433684864,162.090909091;
9,634.879168255,53.7812379806,163.072727273;
9,635.146757036,54.1191074748,164.054545455;
9,635.414345817,54.4569769689,165.054545455;
9,635.681934598,54.7948464631,166.036363636;
9,635.364666365,53.5929011701,167.018181818;
9,635.1321829,51.9856575018,169.0;
9,634.953749436,50.8133287101,169.981818182;
9,634.775315973,49.6409999184,170.981818182;
9,634.596882509,48.4686711267,171.963636364;
9,634.418449046,47.296342335,172.963636364;
9,634.240015582,46.1240135433,173.945454545;
9,634.061582118,44.9516847517,174.927272727;
9,633.883148655,43.77935596,175.927272727;
9,633.704715191,42.6070271683,176.909090909;
9,633.526281728,41.4346983766,177.890909091;
9,633.347848264,40.2623695849,178.890909091;
9,633.169414801,39.0900407932,179.872727273;
9,633.293686936,35.5423984011,180.854545455;
9,633.546920728,39.0146950772,181.854545455;
9,633.723617518,40.9933721368,182.836363636;
9,633.900314308,42.9720491964,183.818181818;
9,634.077011098,44.950726256,184.818181818;
9,634.253707888,46.9294033156,185.8;
9,634.430404678,48.9080803752,186.8;
9,634.607101468,50.8867574347,187.781818182;
9,634.24865878,52.305804146,188.763636364;
9,634.033256561,53.5156588948,189.763636364;
9,626.672498039,41.0078595506,190.745454545;
9,621.736605395,32.8306406209,191.727272727;
9,616.800712751,24.6534216912,192.727272727;
9,611.864820107,16.4762027615,193.709090909;
9,606.928927463,8.29898383182,194.690909091;
9,601.993034819,0.12176490213,195.690909091;
9,597.057142175,-8.05545402755,196.672727273;
9,592.121249532,-16.2326729572,197.654545455;
9,587.185356888,-24.4098918869,198.654545455;
9,582.249464244,-32.5871108166,199.636363636;
9,577.3135716,-40.7643297463,200.618181818;
9,572.377678956,-48.941548676,201.618181818;
9,567.441786312,-57.1187676057,202.6;
9,562.505893668,-65.2959865354,203.6;
9,557.570001024,-73.473205465,204.581818182;
9,552.634108381,-81.6504243947,205.563636364;
10,424,7,142.327272727;
10,424,7,142.327272727;
10,422.8,7.6,143.309090909;
10,420.8,8.3,144.290909091;
10,418.352,9.174,145.290909091;
10,415.4696,9.8782,146.272727273;
10,411.71336,10.60422,147.254545455;
10,407.444392,11.113694,148.254545455;
10,401.758228,11.669439,149.236363636;
10,395.87683688,12.36660206,150.218181818;
10,390.075280264,14.121696838,151.218181818;
10,385.42683569,15.8529087358,152.2;
10,381.51272945,16.8206311273,153.181818182;
10,376.187520298,17.4491915734,154.181818182;
10,369.156647896,18.2843956141,155.163636364;
10,362.158630897,18.9381670173,156.163636364;
10,356.258497345,20.2203555786,157.145454545;
10,350.527213246,21.7010887224,158.127272727;
10,345.760618707,22.8680162152,159.127272727;
10,339.893564901,23.8558113952,160.109090909;
10,334.135687895,24.7464657332,161.090909091;
10,328.29599792,25.3111510719,162.090909091;
10,321.468812074,26.4464755829,163.072727273;
